ID	nameID	provisional	accordingTo	accordingToID	accordingToDate	fossil	recent	lifezone	link	kingdom	phylum	class	order	genus	family
415	415	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=415	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
616	616	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=616	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
416	416	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=416	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
417	417	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=417	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
419	419	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=419	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
420	420	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=420	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
421	421	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=421	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
422	422	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=422	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
423	423	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=423	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
736	736	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=736	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
732	732	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=732	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
424	424	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=424	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
425	425	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=425	Plantae	Tracheophyta	Cycadopsida	Cycadales	Macrozamia	Zamiaceae
427	427	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=427	Plantae	Tracheophyta	Cycadopsida	Cycadales	Microcycas	Zamiaceae
430	430	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=430	Plantae	Tracheophyta	Cycadopsida	Cycadales	Stangeria	Zamiaceae
436	436	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=436	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
438	438	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=438	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
440	440	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=440	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
441	441	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=441	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
444	444	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=444	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
449	449	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=449	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
450	450	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=450	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
451	451	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=451	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
458	458	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=458	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
460	460	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=460	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
461	461	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=461	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
462	462	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=462	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
463	463	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=463	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
464	464	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=464	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
465	465	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=465	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
466	466	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=466	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
468	468	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=468	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
471	471	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=471	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
472	472	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=472	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
473	473	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=473	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
476	476	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=476	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
477	477	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=477	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
479	479	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=479	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
481	481	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=481	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
482	482	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=482	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
483	483	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=483	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
484	484	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=484	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
485	485	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=485	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
821	821	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=821	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
822	822	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=822	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
823	823	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=823	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
824	824	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=824	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
825	825	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=825	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
486	486	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=486	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
488	488	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=488	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
490	490	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=490	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
496	496	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=496	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
500	500	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=500	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
501	501	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=501	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
826	826	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=826	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
502	502	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=502	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
507	507	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=507	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
508	508	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=508	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
511	511	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=511	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
781	781	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=781	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
782	782	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=782	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
513	513	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=513	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
514	514	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=514	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
737	737	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=737	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
516	516	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=516	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
517	517	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=517	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
519	519	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=519	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
434	434	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=434	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
522	522	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=522	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
523	523	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=523	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
524	524	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=524	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
526	526	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=526	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
528	528	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=528	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
529	529	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=529	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
530	530	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=530	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
830	830	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=830	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
533	533	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=533	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
535	535	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=535	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
537	537	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=537	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
538	538	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=538	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
539	539	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=539	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
540	540	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=540	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
541	541	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=541	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
542	542	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=542	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
544	544	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=544	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
545	545	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=545	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
546	546	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=546	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
547	547	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=547	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
548	548	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=548	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
549	549	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=549	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
552	552	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=552	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
553	553	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=553	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
554	554	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=554	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
555	555	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=555	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
556	556	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=556	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
557	557	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=557	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
558	558	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=558	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
729	729	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=729	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
561	561	0	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=561	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
587	587	1	Calonje M., Stevenson D.W., Osborne R.	0000-0001-9650-3136; 0000-0002-2986-7076; 	2019-02-15	0	1	terrestrial	http://cycadlist.org/taxon.php?Taxon_ID=587	Plantae	Tracheophyta	Cycadopsida	Cycadales	Zamia	Zamiaceae
